metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags
http_req_failed,1663769027,0.000000,,,,true,::Login::LoginStep - https://demoqa.com/Account/v1/Login,POST,https://demoqa.com/Account/v1/Login,HTTP/1.1,demoqabook,,200,,tls1.3,https://demoqa.com/Account/v1/Login,
group_duration,1663769027,125.050000,,,,,::Login::LoginStep - https://demoqa.com/Account/v1/Login,,,,demoqabook,,,,,,
http_reqs,1663769027,1.000000,,,,true,::Login::UserProfile - https://demoqa.com/Account/v1/User/f5af2a7e-dd73-4637-857f-0b00a23654de,GET,https://demoqa.com/Account/v1/User/f5af2a7e-dd73-4637-857f-0b00a23654de,HTTP/1.1,demoqabook,,200,,tls1.3,https://demoqa.com/Account/v1/User/f5af2a7e-dd73-4637-857f-0b00a23654de,
http_req_duration,1663769027,68.323900,,,,true,::Login::UserProfile - https://demoqa.com/Account/v1/User/f5af2a7e-dd73-4637-857f-0b00a23654de,GET,https://demoqa.com/Account/v1/User/f5af2a7e-dd73-4637-857f-0b00a23654de,HTTP/1.1,demoqabook,,200,,tls1.3,https://demoqa.com/Account/v1/User/f5af2a7e-dd73-4637-857f-0b00a23654de,
http_req_blocked,1663769027,0.007700,,,,true,::Login::UserProfile - https://demoqa.com/Account/v1/User/f5af2a7e-dd73-4637-857f-0b00a23654de,GET,https://demoqa.com/Account/v1/User/f5af2a7e-dd73-4637-857f-0b00a23654de,HTTP/1.1,demoqabook,,200,,tls1.3,https://demoqa.com/Account/v1/User/f5af2a7e-dd73-4637-857f-0b00a23654de,
http_req_connecting,1663769027,0.000000,,,,true,::Login::UserProfile - https://demoqa.com/Account/v1/User/f5af2a7e-dd73-4637-857f-0b00a23654de,GET,https://demoqa.com/Account/v1/User/f5af2a7e-dd73-4637-857f-0b00a23654de,HTTP/1.1,demoqabook,,200,,tls1.3,https://demoqa.com/Account/v1/User/f5af2a7e-dd73-4637-857f-0b00a23654de,
http_req_tls_handshaking,1663769027,0.000000,,,,true,::Login::UserProfile - https://demoqa.com/Account/v1/User/f5af2a7e-dd73-4637-857f-0b00a23654de,GET,https://demoqa.com/Account/v1/User/f5af2a7e-dd73-4637-857f-0b00a23654de,HTTP/1.1,demoqabook,,200,,tls1.3,https://demoqa.com/Account/v1/User/f5af2a7e-dd73-4637-857f-0b00a23654de,
http_req_sending,1663769027,0.153100,,,,true,::Login::UserProfile - https://demoqa.com/Account/v1/User/f5af2a7e-dd73-4637-857f-0b00a23654de,GET,https://demoqa.com/Account/v1/User/f5af2a7e-dd73-4637-857f-0b00a23654de,HTTP/1.1,demoqabook,,200,,tls1.3,https://demoqa.com/Account/v1/User/f5af2a7e-dd73-4637-857f-0b00a23654de,
http_req_waiting,1663769027,68.001300,,,,true,::Login::UserProfile - https://demoqa.com/Account/v1/User/f5af2a7e-dd73-4637-857f-0b00a23654de,GET,https://demoqa.com/Account/v1/User/f5af2a7e-dd73-4637-857f-0b00a23654de,HTTP/1.1,demoqabook,,200,,tls1.3,https://demoqa.com/Account/v1/User/f5af2a7e-dd73-4637-857f-0b00a23654de,
http_req_receiving,1663769027,0.169500,,,,true,::Login::UserProfile - https://demoqa.com/Account/v1/User/f5af2a7e-dd73-4637-857f-0b00a23654de,GET,https://demoqa.com/Account/v1/User/f5af2a7e-dd73-4637-857f-0b00a23654de,HTTP/1.1,demoqabook,,200,,tls1.3,https://demoqa.com/Account/v1/User/f5af2a7e-dd73-4637-857f-0b00a23654de,
http_req_failed,1663769027,0.000000,,,,true,::Login::UserProfile - https://demoqa.com/Account/v1/User/f5af2a7e-dd73-4637-857f-0b00a23654de,GET,https://demoqa.com/Account/v1/User/f5af2a7e-dd73-4637-857f-0b00a23654de,HTTP/1.1,demoqabook,,200,,tls1.3,https://demoqa.com/Account/v1/User/f5af2a7e-dd73-4637-857f-0b00a23654de,
group_duration,1663769027,68.743000,,,,,::Login::UserProfile - https://demoqa.com/Account/v1/User/f5af2a7e-dd73-4637-857f-0b00a23654de,,,,demoqabook,,,,,,
group_duration,1663769027,399.250300,,,,,::Login,,,,demoqabook,,,,,,
http_reqs,1663769027,1.000000,,,,true,::List Books - https://demoqa.com/BookStore/v1/Books,GET,https://demoqa.com/BookStore/v1/Books,HTTP/1.1,demoqabook,,200,,tls1.3,https://demoqa.com/BookStore/v1/Books,
http_req_duration,1663769027,44.899400,,,,true,::List Books - https://demoqa.com/BookStore/v1/Books,GET,https://demoqa.com/BookStore/v1/Books,HTTP/1.1,demoqabook,,200,,tls1.3,https://demoqa.com/BookStore/v1/Books,
http_req_blocked,1663769027,0.004000,,,,true,::List Books - https://demoqa.com/BookStore/v1/Books,GET,https://demoqa.com/BookStore/v1/Books,HTTP/1.1,demoqabook,,200,,tls1.3,https://demoqa.com/BookStore/v1/Books,
http_req_connecting,1663769027,0.000000,,,,true,::List Books - https://demoqa.com/BookStore/v1/Books,GET,https://demoqa.com/BookStore/v1/Books,HTTP/1.1,demoqabook,,200,,tls1.3,https://demoqa.com/BookStore/v1/Books,
http_req_tls_handshaking,1663769027,0.000000,,,,true,::List Books - https://demoqa.com/BookStore/v1/Books,GET,https://demoqa.com/BookStore/v1/Books,HTTP/1.1,demoqabook,,200,,tls1.3,https://demoqa.com/BookStore/v1/Books,
http_req_sending,1663769027,0.027600,,,,true,::List Books - https://demoqa.com/BookStore/v1/Books,GET,https://demoqa.com/BookStore/v1/Books,HTTP/1.1,demoqabook,,200,,tls1.3,https://demoqa.com/BookStore/v1/Books,
http_req_waiting,1663769027,44.782300,,,,true,::List Books - https://demoqa.com/BookStore/v1/Books,GET,https://demoqa.com/BookStore/v1/Books,HTTP/1.1,demoqabook,,200,,tls1.3,https://demoqa.com/BookStore/v1/Books,
http_req_receiving,1663769027,0.089500,,,,true,::List Books - https://demoqa.com/BookStore/v1/Books,GET,https://demoqa.com/BookStore/v1/Books,HTTP/1.1,demoqabook,,200,,tls1.3,https://demoqa.com/BookStore/v1/Books,
http_req_failed,1663769027,0.000000,,,,true,::List Books - https://demoqa.com/BookStore/v1/Books,GET,https://demoqa.com/BookStore/v1/Books,HTTP/1.1,demoqabook,,200,,tls1.3,https://demoqa.com/BookStore/v1/Books,
group_duration,1663769027,45.187200,,,,,::List Books - https://demoqa.com/BookStore/v1/Books,,,,demoqabook,,,,,,
group_duration,1663769027,0.022300,,,,,::add_random_book,,,,demoqabook,,,,,,
http_reqs,1663769027,1.000000,,,,true,::delete all books::UserProfile - https://demoqa.com/Account/v1/User/f5af2a7e-dd73-4637-857f-0b00a23654de,GET,https://demoqa.com/Account/v1/User/f5af2a7e-dd73-4637-857f-0b00a23654de,HTTP/1.1,demoqabook,,200,,tls1.3,https://demoqa.com/Account/v1/User/f5af2a7e-dd73-4637-857f-0b00a23654de,
http_req_duration,1663769027,56.303700,,,,true,::delete all books::UserProfile - https://demoqa.com/Account/v1/User/f5af2a7e-dd73-4637-857f-0b00a23654de,GET,https://demoqa.com/Account/v1/User/f5af2a7e-dd73-4637-857f-0b00a23654de,HTTP/1.1,demoqabook,,200,,tls1.3,https://demoqa.com/Account/v1/User/f5af2a7e-dd73-4637-857f-0b00a23654de,
http_req_blocked,1663769027,0.001800,,,,true,::delete all books::UserProfile - https://demoqa.com/Account/v1/User/f5af2a7e-dd73-4637-857f-0b00a23654de,GET,https://demoqa.com/Account/v1/User/f5af2a7e-dd73-4637-857f-0b00a23654de,HTTP/1.1,demoqabook,,200,,tls1.3,https://demoqa.com/Account/v1/User/f5af2a7e-dd73-4637-857f-0b00a23654de,
http_req_connecting,1663769027,0.000000,,,,true,::delete all books::UserProfile - https://demoqa.com/Account/v1/User/f5af2a7e-dd73-4637-857f-0b00a23654de,GET,https://demoqa.com/Account/v1/User/f5af2a7e-dd73-4637-857f-0b00a23654de,HTTP/1.1,demoqabook,,200,,tls1.3,https://demoqa.com/Account/v1/User/f5af2a7e-dd73-4637-857f-0b00a23654de,
http_req_tls_handshaking,1663769027,0.000000,,,,true,::delete all books::UserProfile - https://demoqa.com/Account/v1/User/f5af2a7e-dd73-4637-857f-0b00a23654de,GET,https://demoqa.com/Account/v1/User/f5af2a7e-dd73-4637-857f-0b00a23654de,HTTP/1.1,demoqabook,,200,,tls1.3,https://demoqa.com/Account/v1/User/f5af2a7e-dd73-4637-857f-0b00a23654de,
http_req_sending,1663769027,0.012400,,,,true,::delete all books::UserProfile - https://demoqa.com/Account/v1/User/f5af2a7e-dd73-4637-857f-0b00a23654de,GET,https://demoqa.com/Account/v1/User/f5af2a7e-dd73-4637-857f-0b00a23654de,HTTP/1.1,demoqabook,,200,,tls1.3,https://demoqa.com/Account/v1/User/f5af2a7e-dd73-4637-857f-0b00a23654de,
http_req_waiting,1663769027,56.239800,,,,true,::delete all books::UserProfile - https://demoqa.com/Account/v1/User/f5af2a7e-dd73-4637-857f-0b00a23654de,GET,https://demoqa.com/Account/v1/User/f5af2a7e-dd73-4637-857f-0b00a23654de,HTTP/1.1,demoqabook,,200,,tls1.3,https://demoqa.com/Account/v1/User/f5af2a7e-dd73-4637-857f-0b00a23654de,
http_req_receiving,1663769027,0.051500,,,,true,::delete all books::UserProfile - https://demoqa.com/Account/v1/User/f5af2a7e-dd73-4637-857f-0b00a23654de,GET,https://demoqa.com/Account/v1/User/f5af2a7e-dd73-4637-857f-0b00a23654de,HTTP/1.1,demoqabook,,200,,tls1.3,https://demoqa.com/Account/v1/User/f5af2a7e-dd73-4637-857f-0b00a23654de,
http_req_failed,1663769027,0.000000,,,,true,::delete all books::UserProfile - https://demoqa.com/Account/v1/User/f5af2a7e-dd73-4637-857f-0b00a23654de,GET,https://demoqa.com/Account/v1/User/f5af2a7e-dd73-4637-857f-0b00a23654de,HTTP/1.1,demoqabook,,200,,tls1.3,https://demoqa.com/Account/v1/User/f5af2a7e-dd73-4637-857f-0b00a23654de,
group_duration,1663769027,56.417500,,,,,::delete all books::UserProfile - https://demoqa.com/Account/v1/User/f5af2a7e-dd73-4637-857f-0b00a23654de,,,,demoqabook,,,,,,
group_duration,1663769027,56.466200,,,,,::delete all books,,,,demoqabook,,,,,,
vus,1663769028,7.000000,,,,,,,,,,,,,,,
vus_max,1663769028,10.000000,,,,,,,,,,,,,,,
vus,1663769029,7.000000,,,,,,,,,,,,,,,
vus_max,1663769029,10.000000,,,,,,,,,,,,,,,
vus,1663769030,7.000000,,,,,,,,,,,,,,,
vus_max,1663769030,10.000000,,,,,,,,,,,,,,,
vus,1663769031,7.000000,,,,,,,,,,,,,,,
vus_max,1663769031,10.000000,,,,,,,,,,,,,,,
vus,1663769032,7.000000,,,,,,,,,,,,,,,
vus_max,1663769032,10.000000,,,,,,,,,,,,,,,
data_sent,1663769032,4455.000000,,,,,,,,,demoqabook,,,,,,
data_received,1663769032,6697.000000,,,,,,,,,demoqabook,,,,,,
vus,1663769033,6.000000,,,,,,,,,,,,,,,
vus_max,1663769033,10.000000,,,,,,,,,,,,,,,
data_sent,1663769033,7782.000000,,,,,,,,,demoqabook,,,,,,
data_received,1663769033,8647.000000,,,,,,,,,demoqabook,,,,,,
iteration_duration,1663769033,60660.388100,,,,,,,,,demoqabook,,,,,,
iterations,1663769033,1.000000,,,,,,,,,demoqabook,,,,,,
http_reqs,1663769033,1.000000,,,,true,::Login::GenerateToken - https://demoqa.com/Account/v1/GenerateToken,POST,https://demoqa.com/Account/v1/GenerateToken,HTTP/1.1,demoqabook,,200,,tls1.3,https://demoqa.com/Account/v1/GenerateToken,
http_req_duration,1663769033,189.512100,,,,true,::Login::GenerateToken - https://demoqa.com/Account/v1/GenerateToken,POST,https://demoqa.com/Account/v1/GenerateToken,HTTP/1.1,demoqabook,,200,,tls1.3,https://demoqa.com/Account/v1/GenerateToken,
http_req_blocked,1663769033,0.003000,,,,true,::Login::GenerateToken - https://demoqa.com/Account/v1/GenerateToken,POST,https://demoqa.com/Account/v1/GenerateToken,HTTP/1.1,demoqabook,,200,,tls1.3,https://demoqa.com/Account/v1/GenerateToken,
http_req_connecting,1663769033,0.000000,,,,true,::Login::GenerateToken - https://demoqa.com/Account/v1/GenerateToken,POST,https://demoqa.com/Account/v1/GenerateToken,HTTP/1.1,demoqabook,,200,,tls1.3,https://demoqa.com/Account/v1/GenerateToken,
http_req_tls_handshaking,1663769033,0.000000,,,,true,::Login::GenerateToken - https://demoqa.com/Account/v1/GenerateToken,POST,https://demoqa.com/Account/v1/GenerateToken,HTTP/1.1,demoqabook,,200,,tls1.3,https://demoqa.com/Account/v1/GenerateToken,
http_req_sending,1663769033,0.027300,,,,true,::Login::GenerateToken - https://demoqa.com/Account/v1/GenerateToken,POST,https://demoqa.com/Account/v1/GenerateToken,HTTP/1.1,demoqabook,,200,,tls1.3,https://demoqa.com/Account/v1/GenerateToken,
http_req_waiting,1663769033,189.213100,,,,true,::Login::GenerateToken - https://demoqa.com/Account/v1/GenerateToken,POST,https://demoqa.com/Account/v1/GenerateToken,HTTP/1.1,demoqabook,,200,,tls1.3,https://demoqa.com/Account/v1/GenerateToken,
http_req_receiving,1663769033,0.271700,,,,true,::Login::GenerateToken - https://demoqa.com/Account/v1/GenerateToken,POST,https://demoqa.com/Account/v1/GenerateToken,HTTP/1.1,demoqabook,,200,,tls1.3,https://demoqa.com/Account/v1/GenerateToken,
http_req_failed,1663769033,0.000000,,,,true,::Login::GenerateToken - https://demoqa.com/Account/v1/GenerateToken,POST,https://demoqa.com/Account/v1/GenerateToken,HTTP/1.1,demoqabook,,200,,tls1.3,https://demoqa.com/Account/v1/GenerateToken,
group_duration,1663769033,189.787500,,,,,::Login::GenerateToken - https://demoqa.com/Account/v1/GenerateToken,,,,demoqabook,,,,,,
http_reqs,1663769034,1.000000,,,,true,::Login::LoginStep - https://demoqa.com/Account/v1/Login,POST,https://demoqa.com/Account/v1/Login,HTTP/1.1,demoqabook,,200,,tls1.3,https://demoqa.com/Account/v1/Login,
http_req_duration,1663769034,129.714200,,,,true,::Login::LoginStep - https://demoqa.com/Account/v1/Login,POST,https://demoqa.com/Account/v1/Login,HTTP/1.1,demoqabook,,200,,tls1.3,https://demoqa.com/Account/v1/Login,
http_req_blocked,1663769034,0.008000,,,,true,::Login::LoginStep - https://demoqa.com/Account/v1/Login,POST,https://demoqa.com/Account/v1/Login,HTTP/1.1,demoqabook,,200,,tls1.3,https://demoqa.com/Account/v1/Login,
